73942,9
73949,9
73956,6
73957,4
73958,6
73960,7
73962,5
73964,2
73965,7
73971,1
73977,9
73983,9
73985,9
73986,8
73987,6
73988,5
73995,6
73998,6
74001,1
74003,9
74008,9
74009,5
74018,7
74020,7
74022,2
74026,9
74029,4
74032,5
74034,9
74042,6
74045,7
74048,7
74049,3
74053,6
74054,4
74057,6
74058,0
74059,2
74068,6
74071,7
74074,1
74075,9
74085,0
74097,6
74099,8
74100,2
74108,5
74110,6
74114,6
74115,5
74120,3
74122,6
74125,3
74129,1
74131,8
74132,9
74133,1
74140,9
74141,7
74143,9
74144,5
74146,2
74148,5
74154,9
74160,9
74165,1
74166,6
74168,6
74170,6
74172,3
74174,2
74175,5
74177,7
74180,0
74190,8
74195,2
74197,9
74202,7
74211,7
74213,9
74222,0
74224,7
74225,8
74228,6
74229,4
74230,1
74233,3
74252,8
74254,6
74258,3
74261,7
74269,9
74271,4
74272,7
74273,4
74274,5
74276,8
74278,8
74282,2
74290,4
74291,7
74302,6
74308,1
74316,8
74317,9
74319,9
74322,4
74331,8
74335,7
74340,8
74343,6
74344,9
74349,3
74353,0
74355,3
74366,9
74376,1
74378,9
74384,2
74385,1
74386,5
74389,9
74392,9
74395,3
74398,0
74405,4
74415,9
74417,9
74426,3
74428,7
74438,3
74439,8
74443,7
74448,9
74458,7
74461,2
74467,5
74470,5
74471,4
74472,7
74477,3
74479,2
74489,5
74492,3
74493,9
74499,1
74504,7
74511,6
74513,9
74525,8
74528,9
74531,6
74533,7
74539,0
74546,7
74548,9
74552,6
74554,1
74556,4
74557,8
74561,6
74562,9
74570,4
74581,3
74585,5
74586,6
74587,4
74592,3
74593,1
74596,9
74597,3
74598,7
74599,6
74600,9
74612,1
74616,0
74617,3
74635,7
74637,7
74642,7
74643,9
74657,5
74659,9
74671,9
74677,7
74680,0
74686,9
74691,6
74695,7
74697,9
74700,7
74701,1
74702,7
74703,3
74705,3
74711,8
74713,1
74720,5
74721,9
74723,8
74724,0
74725,3
74728,1
74729,6
74730,5
74735,0
74738,7
74739,1
74742,6
74747,6
74751,1
74758,1
74765,1
74766,1
74770,6
74775,9
74782,6
74789,5
74791,8
74796,7
74800,5
74809,7
74813,6
74827,5
74831,1
74836,4
74849,3
74850,6
74858,2
74861,3
74863,4
74864,2
74868,7
74871,9
74878,9
74879,9
74880,7
74883,8
74884,5
74893,7
74894,5
74897,7
74901,6
74902,8
74903,6
74909,1
74911,1
74913,0
74916,9
74921,8
74939,6
74942,9
74949,3
74952,3
74954,1
74956,6
74961,5
74962,9
74966,4
74970,4
74973,9
74975,6
74977,6
74982,5
74986,5
74990,1
74991,7
74996,9
74999,6
75007,3
75014,9
75015,6
75016,2
75023,2
75027,9
75029,6
75030,3
75039,1
75043,7
75044,8
75045,7
75049,0
75051,7
75055,0
75063,5
75064,7
75066,6
75067,8
75068,2
75074,9
75080,7
75089,1
75090,1
75093,6
75099,9
75100,2
75106,9
75111,2
75113,1
75119,3
75122,5
75129,7
75133,7
75136,1
75138,1
75140,9
75144,0
75150,2
75155,7
75156,6
75160,3
75162,1
75165,9
75177,3
75183,9
75186,6
75188,1
75192,5
75200,9
75201,1
75204,1
75213,1
75215,1
75218,5
75220,1
75226,1
75234,6
75236,1
75240,1
75244,3
75245,3
75255,3
75257,3
75259,7
75260,4
75261,6
75277,1
75280,6
75287,8
75291,3
75295,7
75299,5
75300,1
75304,1
75307,9
75317,3
75334,2
75338,1
75343,3
75345,7
75346,7
75349,1
75352,9
75356,6
75357,7
75362,3
75371,2
75373,3
75374,0
75378,3
75385,6
75389,3
75395,3
75396,9
75400,6
75403,0
75406,9
75407,6
75408,7
75410,4
75418,5
75419,9
75425,7
75429,9
75432,5
75433,7
75436,6
75438,2
75439,1
75440,7
75446,7
75448,3
75454,9
75455,6
75456,1
75457,9
75458,2
75462,3
75465,2
75472,0
75476,0
75481,2
75483,1
75486,1
75493,3
75494,7
75507,6
75510,2
75516,8
75521,6
75527,7
75531,3
75533,3
75536,6
75542,5
75547,6
75549,1
75550,9
75552,8
75554,1
75561,7
75564,1
75566,1
75567,6
75577,0
75582,1
75586,5
75589,1
75592,5
75595,1
75596,7
75599,3
75609,7
75611,7
75612,6
75613,6
75617,9
75618,9
75622,2
75625,7
75636,5
75637,5
75639,6
75645,2
75651,1
75652,7
75658,7
75660,5
75661,7
75662,7
75669,9
75671,3
75683,9
75686,7
75687,7
75694,8
75698,2
75699,9
75709,2
75712,0
75713,3
75717,1
75719,6
75721,1
75722,7
75725,5
75728,5
75731,7
75735,6
75738,7
75744,1
75747,1
75749,3
75750,2
75755,2
75762,3
75773,1
75775,6
75778,2
75784,7
75788,9
75791,2
75795,8
75799,6
75803,9
75813,9
75814,3
75819,1
75820,2
75829,7
75834,3
75841,9
75846,4
75848,6
75861,4
75866,5
75867,2
75868,6
75869,0
75884,0
75888,1
75890,5
75892,9
75900,2
75902,8
75904,1
75905,9
75917,6
75923,8
75924,6
75925,3
75929,6
75934,2
75938,2
75959,1
75960,8
75964,6
75966,4
75967,6
75968,1
75970,1
75977,7
75978,8
75979,8
75986,1
75990,8
75995,2
76000,8
76001,8
76003,3
76004,7
76007,6
76008,7
76009,1
76014,0
76015,1
76027,9
76036,1
76042,4
76043,9
76047,8
76048,3
76064,7
76075,7
76076,8
76078,1
76079,2
76085,1
76093,3
76104,7
76108,5
76113,9
76114,7
76119,1
76130,1
76136,5
76137,5
76144,7
76148,7
76151,1
76153,7
76169,3
76172,5
76173,9
76180,9
76181,8
76182,2
76191,2
76204,7
76206,7
76211,8
76219,2
76225,8
76231,3
76232,9
76234,9
76237,6
76242,7
76256,8
76258,8
76261,8
76263,2
76265,6
76267,1
76271,9
76272,5
76276,3
76279,7
76285,9
76299,9
76301,8
76305,9
76315,1
76328,6
76329,6
76336,9
76338,5
76339,3
76341,9
76342,1
76344,3
76350,2
76351,7
76362,4
76367,7
76369,9
76373,5
76378,5
76381,6
76393,7
76394,6
76397,9
76398,1
76399,9
76402,3
76403,4
76405,3
76410,8
76421,5
76424,9
76425,1
76427,1
76428,5
76431,2
76440,7
76445,2
76447,3
76451,0
76457,3
76458,1
76465,7
76466,4
76469,7
76478,7
76482,3
76487,9
76488,7
76493,7
76496,2
76498,2
76499,5
76501,9
76504,7
76509,1
76516,6
76521,1
76522,8
76526,0
76532,9
76542,3
76553,7
76558,1
76560,6
76563,8
76565,1
76567,9
76568,1
76569,9
76573,6
76574,6
76583,0
76590,6
76592,9
76594,2
76598,7
76605,6
76607,2
76609,6
76611,3
76617,9
76619,8
76620,9
76623,7
76625,4
76626,5
76628,3
76636,1
76637,6
76638,8
76639,4
76642,8
76645,1
76649,4
76651,3
76657,4
76661,9
76664,2
76665,3
76672,5
76683,1
76688,1
76693,3
76695,1
76696,7
76702,1
76703,1
76705,9
76714,7
76715,3
