82100,3
82102,3
82111,6
82112,4
82115,3
82120,5
82121,9
82133,3
82145,5
82149,2
82160,6
82163,3
82168,2
82180,8
82181,2
82184,6
82193,8
82197,5
82199,7
82200,5
82202,3
82203,2
82211,6
82214,3
82223,5
82224,8
82231,2
82233,2
82235,3
82236,9
82238,5
82239,3
82240,6
82242,7
82244,6
82249,3
82250,3
82255,3
82262,4
82264,9
82268,3
82269,7
82270,2
82272,9
82273,3
82275,2
82277,2
82278,6
82280,3
82282,6
82287,6
82288,3
82292,9
82293,3
82294,7
82296,5
82299,3
82310,3
82312,6
82322,3
82323,3
82324,0
82328,7
82331,3
82333,5
82334,3
82335,3
82336,8
82337,3
82345,3
82347,8
82348,2
82349,3
82359,6
82362,7
82365,8
82366,3
82367,9
82370,8
82371,2
82377,2
82382,3
82387,2
82390,3
82399,8
82406,8
82407,7
82408,6
82409,3
82413,0
82414,3
82418,8
82437,2
82445,9
82449,3
82453,7
82457,2
82458,2
82463,3
82465,7
82472,2
82473,3
82482,3
82484,5
82487,9
82489,3
82496,6
82499,7
82506,2
82508,2
82512,3
82521,8
82533,2
82535,2
82536,2
82537,7
82538,7
82545,7
82548,2
82551,3
82557,2
82558,7
82560,8
82561,7
82562,9
82563,9
82567,3
82569,3
82571,3
82575,8
82582,1
82584,3
82590,3
82595,5
82597,8
82600,7
82601,3
82608,7
82609,7
82610,5
82611,5
82615,2
82622,3
82624,2
82625,3
82626,7
82627,3
82632,8
82634,7
82635,5
82642,8
82645,6
82648,2
82652,6
82659,9
82662,2
82663,3
82671,2
82676,5
82680,6
82686,3
82688,5
82690,5
82691,9
82696,3
82698,6
82705,7
82707,7
82711,7
82717,8
82718,3
82719,3
82733,2
82738,5
82744,9
82748,3
82749,6
82757,3
82758,0
82760,2
82761,2
82765,9
82768,8
82774,5
82779,3
82782,3
82789,3
82794,9
82795,3
82802,3
82809,9
82812,2
82814,3
82816,6
82819,3
82825,3
82827,3
82836,3
82838,3
82841,3
82843,2
82846,2
82862,7
82865,9
82869,3
82873,3
82882,7
82893,3
82895,7
82896,5
82900,1
82904,3
82906,2
82908,3
82913,6
82918,3
82927,2
82936,2
82942,3
82959,3
82965,6
82968,2
82974,0
82979,6
82984,3
82989,6
82990,3
82995,3
83000,2
83004,3
83005,3
83006,3
83015,6
83038,8
83047,6
83051,7
83053,3
83055,9
83063,8
83065,2
83066,3
83070,6
83074,3
83075,3
83077,7
83080,3
83087,7
83088,3
83093,3
83099,5
83102,7
83106,3
83108,3
83113,5
83119,7
83121,7
83123,8
83126,3
83130,9
83134,3
83137,3
83138,3
83139,9
83141,7
83146,2
83147,7
83149,3
83152,2
83158,3
83172,6
83176,9
83180,6
83182,9
83184,3
83194,3
83195,6
83198,0
83201,0
83206,3
83208,5
83210,7
83212,7
83213,2
83214,2
83217,3
83218,5
83221,0
83226,3
83232,7
83233,7
83234,6
83236,2
83237,5
83241,5
83242,3
83243,9
83250,7
83251,2
83253,9
83260,3
83261,6
83264,3
83271,7
83272,2
83275,3
83276,2
83284,3
83285,2
83288,3
83291,3
83293,7
83294,3
83302,7
83306,3
83307,2
83308,5
83309,3
83312,3
83313,0
83317,3
83319,5
83328,3
83340,7
83343,7
83346,5
