57765,3
57767,6
57775,6
57777,3
57779,7
57780,2
57782,7
57784,3
57788,7
57789,8
57796,9
57800,2
57802,6
57804,7
57807,8
57809,6
57815,7
57820,3
57821,7
57823,5
57825,2
57828,7
57833,8
57836,3
57840,2
57841,6
57842,7
57843,4
57848,2
57855,7
57857,3
57861,8
57865,3
57866,8
57869,5
57876,2
57882,8
57886,6
57889,8
57890,5
57893,3
57901,3
57903,6
57905,3
57909,8
57910,6
57912,8
57914,3
57917,5
57920,3
57929,8
57930,4
57932,2
57949,2
57954,3
57955,8
57956,2
57960,2
57969,8
57971,2
57981,2
57985,9
57989,8
58002,7
58013,2
58017,2
58026,6
58029,7
58031,8
58034,9
58037,7
58039,6
58043,5
58044,8
58049,2
58051,3
58054,3
58057,6
58059,3
58074,2
58083,9
58095,2
58099,8
58104,5
58106,3
58111,7
58113,2
58114,9
58115,3
58119,7
58120,2
58124,6
58129,7
58130,5
58136,8
58137,2
58138,5
58143,2
58146,6
58156,4
58161,2
58178,4
58180,8
58183,6
58191,7
58198,6
58217,4
58218,9
58223,6
58228,3
58229,2
58232,3
58238,2
58240,3
58246,3
58247,6
58252,7
58253,2
58259,2
58262,7
58263,1
58267,8
58271,2
58275,9
58276,4
58278,5
58283,2
58284,8
58285,8
58289,3
58290,6
58303,7
58304,2
58311,2
58313,3
58316,6
58317,3
58320,2
58325,2
58329,3
58342,2
58344,6
58350,2
58356,8
58357,3
58363,2
58368,3
58376,3
58393,2
58398,8
58399,3
58401,3
58403,9
58405,3
58407,3
58415,8
58416,3
58426,7
58429,7
58434,0
58440,8
58442,5
58445,3
58450,7
58451,5
58453,8
58457,7
58460,2
58466,6
58468,2
58469,7
58480,8
58482,3
58485,0
58486,2
58489,3
58490,7
58496,3
58498,3
58499,8
58501,7
58517,3
58518,7
58527,2
58534,6
58536,3
58537,3
58545,1
58548,8
58549,2
58550,2
58552,7
58564,5
58566,5
58570,9
58572,8
58576,9
58577,6
58581,2
58583,9
58584,8
58585,3
58587,3
58596,7
58598,8
58602,3
58604,8
58611,7
58615,3
58630,2
58633,7
58639,4
58640,3
58646,3
58647,3
58655,2
58656,7
58657,9
58666,7
58673,2
58678,3
58682,3
58685,2
58687,5
58693,6
58694,3
58700,3
58701,7
58702,6
58704,4
58705,9
58708,3
58712,8
58717,5
58718,3
58727,3
58729,8
58733,7
58734,7
58738,8
58741,6
58744,5
58745,3
58746,3
58748,2
58752,9
58759,3
58766,3
58783,5
58784,3
58794,7
58797,0
58799,6
58800,9
58806,7
58810,7
58811,8
58815,9
58817,2
58818,8
58819,0
58821,7
58822,3
58823,9
58830,3
58833,9
58836,9
58838,6
58848,3
58850,4
58853,7
58859,2
58877,8
58880,2
58886,4
58897,4
58902,9
58909,7
58910,7
58912,3
58913,5
58915,7
58920,3
58928,3
58932,2
58953,2
58961,2
58968,8
58970,2
58974,2
58976,3
58979,8
58981,2
58987,4
58995,6
59007,7
59009,6
59016,2
59017,9
59018,8
59027,3
59030,7
59031,5
59034,9
59044,3
59050,7
59054,3
59057,7
59062,3
59068,2
59075,6
59081,2
59083,6
59087,3
59091,3
59097,6
59100,2
59101,3
59106,2
59108,3
59114,6
59126,3
59131,5
59134,2
59145,3
59147,3
59148,8
59153,9
59157,4
59159,8
59174,7
59177,8
59180,9
59181,3
59184,7
59187,6
59188,7
59193,9
59199,5
59200,7
59201,9
59205,3
59206,5
59210,2
59211,3
59212,2
59213,3
59214,2
59217,2
59218,8
59222,2
59226,3
59229,8
59230,2
59233,2
59234,7
59239,6
59241,7
59248,4
59255,3
59258,4
59259,0
59264,9
59269,5
59284,2
59289,3
59291,3
59294,5
59304,3
59307,8
59311,6
59312,6
59326,4
59333,3
59336,2
59343,1
59344,2
59347,7
59349,0
59350,2
59351,4
59356,5
59361,3
59365,9
59370,6
59375,2
59378,7
59381,3
59388,6
59399,7
59401,7
59411,7
59414,0
59415,0
59418,8
59425,7
59427,5
59430,8
59436,3
59437,1
59439,2
59442,3
59444,4
59445,3
59446,8
59448,2
59451,4
59452,5
59456,3
59458,5
59459,7
59474,2
59490,4
59495,9
59497,4
59500,9
59502,0
59503,2
59504,6
59508,7
59512,2
59514,8
59515,3
59518,6
59520,7
59526,8
59527,8
59528,6
59534,2
59536,8
59545,6
59550,2
59554,8
59556,8
59561,6
59567,2
59569,3
59581,3
59583,0
59585,8
59589,0
59594,2
59596,5
59600,3
59606,3
59621,7
59623,5
59624,2
59627,3
59638,6
59640,7
59647,7
59662,0
59664,9
59665,5
59673,7
59684,4
59685,6
59693,3
59695,8
59697,2
59698,6
59700,3
59701,4
59705,9
59706,9
59707,5
59708,7
59717,6
59725,2
59726,3
59728,0
59729,2
59734,7
59736,3
59737,0
59738,2
59740,2
59746,9
59749,3
59751,7
59752,3
59753,0
59754,4
59755,8
59757,0
59759,5
59760,6
59767,3
59770,7
59771,4
59773,3
59779,4
59789,8
59793,8
59797,3
59801,0
59812,5
59820,3
59824,7
59827,4
59831,7
59833,6
59835,5
59836,2
59838,7
59846,8
59847,3
59848,3
59849,7
59854,8
59855,8
59856,6
59858,8
59864,5
59865,4
59868,2
59871,2
59874,8
59884,2
59886,5
59893,2
59899,5
59903,6
59910,8
59919,2
59920,6
59922,6
59923,7
59934,8
59942,3
59943,6
59948,3
59950,2
59951,7
59954,7
59957,0
59959,2
59960,8
59962,0
59970,7
59971,4
59973,8
59980,5
59983,8
59986,2
59988,3
59990,7
59995,2
59996,2
60003,7
60004,7
60007,3
60008,3
60012,6
60014,7
60015,3
60018,8
60022,6
60028,3
60031,2
60034,3
60035,7
60038,3
60039,6
60054,5
60056,9
60057,2
60060,3
60067,3
60069,7
60073,6
60074,3
60076,5
60078,9
60079,3
60086,8
60088,2
60089,3
60090,8
60092,3
60094,2
60100,9
60101,2
60102,3
60106,3
60109,6
60111,5
60114,6
60116,5
60119,3
60127,2
60138,3
60140,9
60141,2
60142,1
60159,3
60165,2
60168,5
60171,7
60172,6
60173,8
60175,7
60180,3
60184,2
60186,2
60190,3
60193,9
60203,8
60208,2
60209,3
60227,9
60233,2
60237,3
60251,2
60257,3
60261,2
60266,7
60267,5
60270,5
60275,2
60279,7
60282,4
60285,8
60287,9
60289,2
60291,7
60293,7
60296,5
60299,3
60302,4
60303,9
60305,3
60308,2
60313,2
60314,7
60315,2
60324,9
60327,9
60336,9
60341,5
60350,5
60356,3
60357,2
60362,3
60365,7
60368,9
60371,2
60373,9
60375,9
60382,3
60385,7
60388,3
60394,2
60395,6
60405,3
60417,7
60419,8
60424,7
60430,9
60438,5
60440,0
60441,9
60446,3
60448,6
60454,8
60455,8
60457,4
60458,4
60465,7
60470,6
60472,5
60474,2
60475,8
60478,2
60482,7
60485,9
60487,4
60491,3
60492,5
60497,4
60498,4
60499,7
60503,3
60512,2
